Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel,StudyHours_Category,Attendance_Category,StressLevel_Category,AssignmentCompletion_Category,StudyEfficiency,StudyStressBalance,EngagementScore,DigitalReadiness,DigitalReadiness_Label,RiskScore,RiskLevel
0,3,1,1,0,1,0,3,19,17,68,2,1,75,42,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),4.1667,8.5,57.4,2,Siap Digital,0.4942,Perhatian
0,2,1,1,15,1,0,2,24,17,68,2,1,87,64,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),4.8333,5.6667,62.2,2,Siap Digital,0.4972,Perhatian
0,3,1,1,11,1,0,3,20,17,68,2,1,88,49,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),4.8889,8.5,62.6,2,Siap Digital,0.4162,Perhatian
0,3,1,1,1,1,1,3,22,22,70,1,1,74,40,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2174,7.3333,57.8,2,Siap Digital,0.6499,Kritis
0,3,0,1,1,1,1,3,22,22,70,0,1,74,40,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2174,7.3333,57.8,2,Siap Digital,0.7499,Kritis
0,3,1,1,1,1,2,3,22,22,70,2,1,74,40,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2174,7.3333,57.8,2,Siap Digital,0.5499,Perhatian
0,3,1,1,1,1,1,3,22,22,70,0,1,74,40,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2174,7.3333,57.8,2,Siap Digital,0.7499,Kritis
0,3,1,1,1,1,2,3,22,22,70,1,1,74,40,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2174,7.3333,57.8,2,Siap Digital,0.6499,Kritis
0,2,1,1,12,0,1,2,23,15,80,0,0,50,56,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.125,7.5,52.0,1,Sebagian,0.7744,Kritis
0,2,1,1,18,1,1,0,21,15,80,0,1,87,89,0,Sedang (10-20 jam),Baik (75-90%),,Cukup Baik (75-90%),5.4375,15.0,67.0,2,Siap Digital,0.4774,Perhatian
0,1,1,1,5,1,1,1,23,15,80,0,1,56,75,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.5,5.0,54.6,2,Siap Digital,0.8134,Kritis
0,2,0,1,12,0,2,2,23,15,80,1,0,50,56,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.125,7.5,52.0,1,Sebagian,0.6744,Kritis
0,2,0,1,18,1,2,0,21,15,80,1,1,87,89,0,Sedang (10-20 jam),Baik (75-90%),,Cukup Baik (75-90%),5.4375,15.0,67.0,2,Siap Digital,0.3774,Perhatian
0,1,0,1,5,1,2,1,23,15,80,1,1,56,75,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.5,5.0,54.6,2,Siap Digital,0.7134,Kritis
0,2,0,1,12,0,0,2,23,15,80,2,0,50,56,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.125,7.5,52.0,1,Sebagian,0.5744,Perhatian
0,2,0,1,18,1,0,0,21,15,80,2,1,87,89,0,Sedang (10-20 jam),Baik (75-90%),,Cukup Baik (75-90%),5.4375,15.0,67.0,2,Siap Digital,0.2774,Aman
0,1,0,1,5,1,0,1,23,15,80,2,1,56,75,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.5,5.0,54.6,2,Siap Digital,0.6134,Kritis
0,2,0,1,12,0,1,2,23,15,80,1,0,50,56,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.125,7.5,52.0,1,Sebagian,0.6744,Kritis
0,2,0,1,18,1,1,0,21,15,80,1,1,87,89,0,Sedang (10-20 jam),Baik (75-90%),,Cukup Baik (75-90%),5.4375,15.0,67.0,2,Siap Digital,0.3774,Perhatian
0,1,0,1,5,1,1,1,23,15,80,1,1,56,75,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.5,5.0,54.6,2,Siap Digital,0.7134,Kritis
0,2,1,1,12,0,1,2,23,15,80,1,0,50,56,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.125,7.5,52.0,1,Sebagian,0.6744,Kritis
0,2,1,1,18,1,1,0,21,15,80,1,1,87,89,0,Sedang (10-20 jam),Baik (75-90%),,Cukup Baik (75-90%),5.4375,15.0,67.0,2,Siap Digital,0.3774,Perhatian
0,1,1,1,5,1,1,1,23,15,80,1,1,56,75,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.5,5.0,54.6,2,Siap Digital,0.7134,Kritis
1,0,1,1,8,1,2,1,21,12,75,1,1,66,71,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.0769,4.0,56.6,2,Siap Digital,0.6923,Kritis
1,2,1,1,13,1,2,3,22,12,75,1,1,55,48,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),4.2308,6.0,52.2,2,Siap Digital,0.6833,Kritis
0,0,0,1,12,1,1,0,28,29,78,2,1,67,91,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),2.2333,9.6667,58.2,2,Siap Digital,0.524,Perhatian
0,0,1,1,12,1,2,0,28,29,78,1,1,67,91,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),2.2333,9.6667,58.2,2,Siap Digital,0.624,Kritis
1,3,0,1,5,1,2,2,25,19,99,1,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.2244,Aman
1,3,0,1,5,1,1,2,25,19,99,1,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.2244,Aman
1,3,0,1,5,1,2,2,25,19,99,0,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.3244,Aman
1,3,1,1,5,1,2,2,25,19,99,0,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.3244,Aman
1,3,0,1,5,1,0,2,25,19,99,1,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.2244,Aman
1,3,1,1,5,1,1,2,25,19,99,0,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.3244,Aman
1,3,1,1,5,1,1,2,25,19,99,1,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.2244,Aman
1,3,0,1,5,1,0,2,25,19,99,2,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.1244,Aman
1,3,1,1,5,1,2,2,25,19,99,1,1,91,56,0,Sedang (10-20 jam),Sempurna (>90%),,Excellent (>90%),4.55,19.0,76.2,2,Siap Digital,0.2244,Aman
0,3,0,1,14,1,2,0,22,20,74,0,1,93,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),4.4286,6.6667,67.0,2,Siap Digital,0.616,Kritis
0,1,0,1,13,0,2,2,24,20,74,0,1,68,67,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2381,10.0,57.0,1,Sebagian,0.691,Kritis
0,0,0,1,5,0,2,2,29,20,74,0,0,80,65,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),3.8095,20.0,61.6,1,Sebagian,0.544,Perhatian
0,3,1,1,14,1,1,0,22,20,74,0,1,93,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),4.4286,6.6667,67.0,2,Siap Digital,0.616,Kritis
0,1,1,1,13,0,1,2,24,20,74,0,1,68,67,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2381,10.0,57.0,1,Sebagian,0.691,Kritis
0,0,1,1,5,0,1,2,29,20,74,0,0,80,65,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),3.8095,20.0,61.6,1,Sebagian,0.544,Perhatian
0,3,1,0,14,1,2,0,22,20,74,1,1,93,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),4.4286,6.6667,67.0,1,Sebagian,0.516,Perhatian
0,1,1,0,13,0,2,2,24,20,74,1,1,68,67,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2381,10.0,57.0,0,Tidak Siap,0.591,Perhatian
0,0,1,0,5,0,2,2,29,20,74,1,0,80,65,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),3.8095,20.0,61.6,0,Tidak Siap,0.444,Perhatian
0,3,1,1,14,1,1,0,22,20,74,2,1,93,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),4.4286,6.6667,67.0,2,Siap Digital,0.416,Perhatian
0,1,1,1,13,0,1,2,24,20,74,2,1,68,67,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2381,10.0,57.0,1,Sebagian,0.491,Perhatian
0,0,1,1,5,0,1,2,29,20,74,2,0,80,65,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),3.8095,20.0,61.6,1,Sebagian,0.344,Perhatian
0,3,1,1,14,1,0,0,22,20,74,2,1,93,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),4.4286,6.6667,67.0,2,Siap Digital,0.416,Perhatian
0,1,1,1,13,0,0,2,24,20,74,2,1,68,67,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.2381,10.0,57.0,1,Sebagian,0.491,Perhatian
0,0,1,1,5,0,0,2,29,20,74,2,0,80,65,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),3.8095,20.0,61.6,1,Sebagian,0.344,Perhatian
1,2,1,1,15,0,1,1,25,11,78,2,1,59,77,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),4.9167,5.5,55.0,1,Sebagian,0.5431,Perhatian
1,0,1,1,7,1,1,1,27,11,78,2,0,69,77,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),5.75,3.6667,58.8,2,Siap Digital,0.5581,Perhatian
1,0,1,1,5,1,1,0,18,11,78,2,0,62,90,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),5.1667,3.6667,56.0,2,Siap Digital,0.6001,Kritis
1,2,1,1,14,1,1,0,19,11,78,2,1,80,98,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),6.6667,3.6667,63.4,2,Siap Digital,0.4921,Perhatian
1,3,1,1,19,1,1,1,21,11,78,2,1,96,83,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),8.0,5.5,69.8,2,Siap Digital,0.3211,Aman
1,2,1,1,15,0,2,1,25,11,78,1,1,59,77,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),4.9167,5.5,55.0,1,Sebagian,0.6431,Kritis
1,0,1,1,7,1,2,1,27,11,78,1,0,69,77,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),5.75,3.6667,58.8,2,Siap Digital,0.6581,Kritis
1,0,1,1,5,1,2,0,18,11,78,1,0,62,90,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),5.1667,3.6667,56.0,2,Siap Digital,0.7001,Kritis
1,2,1,1,14,1,2,0,19,11,78,1,1,80,98,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),6.6667,3.6667,63.4,2,Siap Digital,0.5921,Perhatian
1,3,1,1,19,1,2,1,21,11,78,1,1,96,83,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),8.0,5.5,69.8,2,Siap Digital,0.4211,Perhatian
0,2,1,1,4,0,2,1,28,17,65,1,0,88,72,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),4.8889,17.0,61.2,1,Sebagian,0.46,Perhatian
0,1,1,1,8,1,2,2,21,17,65,1,0,79,58,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),4.3889,5.6667,57.6,2,Siap Digital,0.664,Kritis
0,2,1,1,4,0,0,1,28,17,65,1,0,88,72,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),4.8889,17.0,61.2,1,Sebagian,0.46,Perhatian
0,1,1,1,8,1,0,2,21,17,65,1,0,79,58,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),4.3889,5.6667,57.6,2,Siap Digital,0.664,Kritis
0,2,0,1,4,0,1,1,28,17,65,1,0,88,72,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),4.8889,17.0,61.2,1,Sebagian,0.46,Perhatian
0,1,0,1,8,1,1,2,21,17,65,1,0,79,58,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),4.3889,5.6667,57.6,2,Siap Digital,0.664,Kritis
1,2,1,1,20,0,0,3,26,21,62,2,1,65,46,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.9545,7.0,51.0,1,Sebagian,0.6565,Kritis
1,2,0,1,20,0,0,3,26,21,62,2,1,65,46,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.9545,7.0,51.0,1,Sebagian,0.6565,Kritis
1,2,0,1,20,0,1,3,26,21,62,1,1,65,46,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.9545,7.0,51.0,1,Sebagian,0.7565,Kritis
0,0,0,1,18,0,1,2,19,13,91,1,1,64,63,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),4.5714,6.5,62.2,1,Sebagian,0.5267,Perhatian
0,3,0,1,4,0,1,1,25,13,91,1,0,73,77,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),5.2143,4.3333,65.6,1,Sebagian,0.5477,Perhatian
0,0,0,1,5,0,1,0,21,13,91,1,1,98,100,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),7.0,4.3333,75.8,1,Sebagian,0.3977,Perhatian
0,1,0,1,14,1,1,0,29,13,91,1,1,66,90,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),4.7143,4.3333,63.0,2,Siap Digital,0.5897,Perhatian
0,1,0,1,3,1,1,3,28,13,91,1,1,85,46,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),6.0714,4.3333,70.6,2,Siap Digital,0.4757,Perhatian
0,2,0,1,10,0,1,2,19,13,91,1,0,89,61,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),6.3571,4.3333,72.0,1,Sebagian,0.4517,Perhatian
0,0,1,1,18,0,1,2,19,13,91,1,1,64,63,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),4.5714,6.5,62.2,1,Sebagian,0.5267,Perhatian
0,3,1,1,4,0,1,1,25,13,91,1,0,73,77,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),5.2143,4.3333,65.6,1,Sebagian,0.5477,Perhatian
0,0,1,1,5,0,1,0,21,13,91,1,1,98,100,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),7.0,4.3333,75.8,1,Sebagian,0.3977,Perhatian
0,1,1,1,14,1,1,0,29,13,91,1,1,66,90,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),4.7143,4.3333,63.0,2,Siap Digital,0.5897,Perhatian
0,1,1,1,3,1,1,3,28,13,91,1,1,85,46,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),6.0714,4.3333,70.6,2,Siap Digital,0.4757,Perhatian
0,2,1,1,10,0,1,2,19,13,91,1,0,89,61,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),6.3571,4.3333,72.0,1,Sebagian,0.4517,Perhatian
1,2,1,1,3,1,2,1,28,22,83,1,0,96,75,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),4.1739,7.3333,71.6,2,Siap Digital,0.4367,Perhatian
1,2,1,1,3,1,1,1,28,22,83,2,0,96,75,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),4.1739,7.3333,71.6,2,Siap Digital,0.3367,Perhatian
1,2,1,0,3,1,1,1,28,22,83,2,0,96,75,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),4.1739,7.3333,71.6,1,Sebagian,0.3367,Perhatian
1,2,1,1,3,1,0,1,28,22,83,1,0,96,75,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),4.1739,7.3333,71.6,2,Siap Digital,0.4367,Perhatian
0,1,0,1,0,0,1,3,19,16,90,1,1,90,52,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),5.2941,5.3333,72.2,1,Sebagian,0.4443,Perhatian
0,1,0,0,0,0,1,3,19,16,90,2,1,90,52,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),5.2941,5.3333,72.2,0,Tidak Siap,0.3443,Perhatian
0,1,1,1,0,0,2,3,19,16,90,1,1,90,52,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),5.2941,5.3333,72.2,1,Sebagian,0.4443,Perhatian
0,1,1,1,0,0,2,3,19,16,90,2,1,90,52,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),5.2941,5.3333,72.2,1,Sebagian,0.3443,Perhatian
1,1,0,1,14,1,2,1,22,18,66,0,0,50,73,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.6316,9.0,46.4,2,Siap Digital,0.8542,Kritis
1,2,0,1,3,1,2,2,27,18,66,0,0,57,60,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),3.0,18.0,49.2,2,Siap Digital,0.7372,Kritis
1,1,0,1,14,1,1,1,22,18,66,1,0,50,73,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.6316,9.0,46.4,2,Siap Digital,0.7542,Kritis
1,2,0,1,3,1,1,2,27,18,66,1,0,57,60,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),3.0,18.0,49.2,2,Siap Digital,0.6372,Kritis
1,1,0,1,14,1,2,1,22,18,66,1,0,50,73,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.6316,9.0,46.4,2,Siap Digital,0.7542,Kritis
1,2,0,1,3,1,2,2,27,18,66,1,0,57,60,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),3.0,18.0,49.2,2,Siap Digital,0.6372,Kritis
1,1,1,1,14,1,2,1,22,18,66,1,0,50,73,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.6316,9.0,46.4,2,Siap Digital,0.7542,Kritis
1,2,1,1,3,1,2,2,27,18,66,1,0,57,60,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),3.0,18.0,49.2,2,Siap Digital,0.6372,Kritis
1,1,1,0,14,1,1,1,22,18,66,0,0,50,73,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.6316,9.0,46.4,1,Sebagian,0.8542,Kritis
1,2,1,0,3,1,1,2,27,18,66,0,0,57,60,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),3.0,18.0,49.2,1,Sebagian,0.7372,Kritis
1,1,1,0,14,1,2,1,22,18,66,1,0,50,73,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.6316,9.0,46.4,1,Sebagian,0.7542,Kritis
1,2,1,0,3,1,2,2,27,18,66,1,0,57,60,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),3.0,18.0,49.2,1,Sebagian,0.6372,Kritis
1,1,1,1,14,1,1,1,22,18,66,2,0,50,73,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.6316,9.0,46.4,2,Siap Digital,0.6542,Kritis
1,2,1,1,3,1,1,2,27,18,66,2,0,57,60,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),3.0,18.0,49.2,2,Siap Digital,0.5372,Perhatian
1,1,1,1,14,1,1,1,22,18,66,1,0,50,73,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.6316,9.0,46.4,2,Siap Digital,0.7542,Kritis
1,2,1,1,3,1,1,2,27,18,66,1,0,57,60,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),3.0,18.0,49.2,2,Siap Digital,0.6372,Kritis
0,1,0,1,4,0,1,2,27,16,83,1,1,52,66,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.0588,8.0,54.2,1,Sebagian,0.641,Kritis
0,1,0,1,0,1,1,2,26,16,83,1,0,96,56,0,Sedang (10-20 jam),Baik (75-90%),,Excellent (>90%),5.6471,16.0,71.6,2,Siap Digital,0.302,Aman
0,1,1,1,4,0,2,2,27,16,83,0,1,52,66,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.0588,8.0,54.2,1,Sebagian,0.741,Kritis
0,1,1,1,0,1,2,2,26,16,83,0,0,96,56,0,Sedang (10-20 jam),Baik (75-90%),,Excellent (>90%),5.6471,16.0,71.6,2,Siap Digital,0.402,Perhatian
0,1,1,1,4,0,1,2,27,16,83,1,1,52,66,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.0588,8.0,54.2,1,Sebagian,0.641,Kritis
0,1,1,1,0,1,1,2,26,16,83,1,0,96,56,0,Sedang (10-20 jam),Baik (75-90%),,Excellent (>90%),5.6471,16.0,71.6,2,Siap Digital,0.302,Aman
0,1,1,1,4,0,1,2,27,16,83,2,1,52,66,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.0588,8.0,54.2,1,Sebagian,0.541,Perhatian
0,1,1,1,0,1,1,2,26,16,83,2,0,96,56,0,Sedang (10-20 jam),Baik (75-90%),,Excellent (>90%),5.6471,16.0,71.6,2,Siap Digital,0.202,Aman
0,1,1,1,4,0,1,2,27,16,83,0,1,52,66,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.0588,8.0,54.2,1,Sebagian,0.741,Kritis
0,1,1,1,0,1,1,2,26,16,83,0,0,96,56,0,Sedang (10-20 jam),Baik (75-90%),,Excellent (>90%),5.6471,16.0,71.6,2,Siap Digital,0.402,Perhatian
0,1,0,1,4,0,1,2,27,16,83,0,1,52,66,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.0588,8.0,54.2,1,Sebagian,0.741,Kritis
0,1,0,1,0,1,1,2,26,16,83,0,0,96,56,0,Sedang (10-20 jam),Baik (75-90%),,Excellent (>90%),5.6471,16.0,71.6,2,Siap Digital,0.402,Perhatian
1,2,1,1,1,1,2,1,28,31,70,1,0,52,71,2,Sangat Tinggi (>30 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),1.625,10.3333,48.8,2,Siap Digital,0.7588,Kritis
1,3,1,1,14,1,1,1,21,20,69,1,1,87,79,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),4.1429,20.0,62.6,2,Siap Digital,0.4333,Perhatian
1,3,1,1,20,0,1,0,18,20,69,1,0,82,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.9048,6.6667,60.4,1,Sebagian,0.6133,Kritis
1,3,1,1,14,1,2,1,21,20,69,1,1,87,79,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),4.1429,20.0,62.6,2,Siap Digital,0.4333,Perhatian
1,3,1,1,20,0,2,0,18,20,69,1,0,82,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.9048,6.6667,60.4,1,Sebagian,0.6133,Kritis
1,3,0,1,14,1,2,1,21,20,69,0,1,87,79,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),4.1429,20.0,62.6,2,Siap Digital,0.5333,Perhatian
1,3,0,1,20,0,2,0,18,20,69,0,0,82,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.9048,6.6667,60.4,1,Sebagian,0.7133,Kritis
1,3,1,1,14,1,1,1,21,20,69,2,1,87,79,0,Sedang (10-20 jam),Rendah (60-75%),,Cukup Baik (75-90%),4.1429,20.0,62.6,2,Siap Digital,0.3333,Perhatian
1,3,1,1,20,0,1,0,18,20,69,2,0,82,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.9048,6.6667,60.4,1,Sebagian,0.5133,Perhatian
0,0,0,1,17,1,1,3,18,14,60,1,0,88,52,2,Sedang (10-20 jam),Kritis (<60%),Rendah (1-3),Cukup Baik (75-90%),5.8667,4.6667,59.2,2,Siap Digital,0.6489,Kritis
0,0,1,1,17,1,0,3,18,14,60,0,0,88,52,2,Sedang (10-20 jam),Kritis (<60%),Rendah (1-3),Cukup Baik (75-90%),5.8667,4.6667,59.2,2,Siap Digital,0.7489,Kritis
0,3,0,1,0,0,1,3,25,25,65,1,1,62,51,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.3846,12.5,51.0,1,Sebagian,0.6705,Kritis
0,3,0,1,4,1,1,2,28,25,65,1,1,100,55,0,Tinggi (20-30 jam),Rendah (60-75%),,Excellent (>90%),3.8462,25.0,66.2,2,Siap Digital,0.3675,Perhatian
